,Unnamed: 0,Content
1088,1771,"Guayaquil’s airport is an overall good experience. It’s infrastructure is adequate for its traffic and well maintained. Departure area food services as well as business lounge are average, access from the city can be quite busy. Immigration officials are very kind."
1089,1772,"Small and clean airport, very easy to go trough, nice staff and not far from the city which is great."
1090,1773,Transfer
1091,1774,"A very modern airport, the migration process is very fast and efficient, very good products in the duty free and relatively good wifi :D, the only bad thing is that a queue costs 0.25 ctvs in the city and 4 at the airport dollars, I know it is an airport but the price seems a little high to me"
1092,1775,New airport with ONE restaurant. Getting from the city to the airport takes nothing less than 2 hours.
1093,1776,This airport is very new but very expensive and there are no lounges. I live in Quito and fly out of here. I could have more restaurants.
1094,1777,The cleaning level is lower than last year Passengers boarding bridges dirty with trash . It's avery bad picture of Quito and Ecuador .
1095,1778,I notice a big change in this airport : before it was a reference in term of cleaning inside outside windows and bathroom . Since August I noticed in my 4 last trips that bathroom are less clean and sometimes really dirty . I don't know why but for me Quito is loosing its leadership in term of excellence very sad impresion .
1096,1779,I am from Quito and this airport is the best but small. It only has one terminal. But it is spacious and has all the services.
1097,1780,"A great, modern and comfortable airport. Everything you need works like Wi-Fi, power supplies for PCs, cell phones, etc. It's easy to get to, although the traffic is a little intense during peak hours. For the rest, it's a very beautiful airport. modern congratulations Quito."
1098,1781,Many bars accepted credit card payments but in reality with 3 different cards all rejected.
1099,1788,"Lots of extra security if transiting to LHR - tiresome. Inefficient lay-out, nothing decent in Duty Free. Toilets not clean."
1100,1789,it's a good airport has Wi-Fi and charging stations. Though they have Egyptian charging ports so I can't charge my electronics but other than that airport is great.
1101,1790,Very good airport I recommend buying a sim card that will last. Until after you leave for 4g lacks good Wi-Fi but overall 5/5
1102,1795,"We were able to park right outside the terminal, which was a plus. However, inside, things were a little slow and disorganised. There were lots of queues and passport checkpoints and at one point we were sent back again because a staff member had forgotten to stamp our passports. However, the staff themselves were friendly enough and there were quite a few facilities inside (prayer rooms, toilets, a museum, cafes)."
