,Unnamed: 0,Content
571,2324,big airport too big. Nothing to do. Wi-fi sucks has horrible range. The only good thing is the good food
572,2325,you have to walk a lot to get to a flight and nothing there to do. Wi-Fi had horrible range. Food was good though
573,2328,"The security check took an extremely long time, the line almost went all the way to the Ryanair check-in counter. In total, we stood in line for well over an hour, and in the end the passengers on our flight were brought forward."
574,2329,"One of the worst German airports - no public transport, horrible organisation and no further services."
575,2330,"The worst airport in the world. The most common warehouse that has 0 content, 0 good restaurants or shops. Huge crowds, long queues, lack of employees... in one word, DISASTER"
576,2333,"duty-free before passport control, inspection is specific, queues, the airport is small"
577,2343,The security checkpoint at Hamburg Airport is still clearly number 1 as the unfriendly security checkpoint in the world. Sometimes you barely speak German (you can live with it if necessary); then sometimes completely disinterested because they are engrossed in conversation or have to read their cell phone; Then you get yelled at because something should be done or nothing should be done. School grade 6 / Set
578,2344,"The area of gate A39 at Hamburg Airport, along with the adjacent gates, was a disaster. The walking distance there is long and unattractive, the gate area is extremely crowded, and the signage contradicts itself both manually and digitally. The path to the aircraft was across the apron, which is exciting, but there was a line on the gangway, so we had to wait in the rain."
579,2345,"Horrible airport, very unorganised, almost missed my flight the security people don't care honestly hate this airport"
580,2351,"We arrived and there was no ground handling equipment ready for us (stairs and bus as we had a remote position). Also in my opinion the S1 should leave at least each 10 minutes, I think it was each 20 minutes that Sunday..."
581,2354,"Security Check was extremely slow and annoying. The rest of the airport is very nice, small, comfortable."
582,2355,Dramatic organisation with check-in as well with security - long waiting time. Worst european airport in my opinion
583,2357,"Absolutely horrible airport management. The queue for the check in and security control was all in all more than 4h long, and the staff was disrespectful."
584,2358,"Truly a lousy airport, check in was very slow end had an attitude. Due to travelling to a non schengen country, we went through security, but on the other side was nothing open unless you wanted to buy dutyfree. The cafe was closed, the vending machines was not working. It was 8 o´clock in the evening and there was four planes departing non schengen, so lots of people and no seats in the gate. Dissaster!!"
